global_cycle_index,cycle_index,run_id,utc_timestamp,monotonic_start,trip_time_s,verdict,analysis_version,led_state_at_gate,degraded_flags,notes,source_run,source_cycle_index,delta_monotonic_s,ref_amplitude_v,noise_sigma_v,on_threshold_v,off_threshold_v,t0_s,t0_source,record_after_t0_s,burst_start_s,t_end_s,decision,sanity_failed_note,sanity_signal_present,sanity_no_pretrigger_leakage,sanity_record_spans_no_trip_limit,sanity_burst_starts_near_t0,sanity_collapse_is_clean,sanity_no_trip_persistent,utc_ts,utc_delta_s,process_segment,gap_over_baseline_s,is_process_pause,is_likely_retry,utc_hour
5470,4787,5317_v3_real_20260817T143315Z,2026-08-21T00:03:52.096566+00:00,342234.487455794,0.0184369999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.726718; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.000000065; t0_source=detected_onset; record_after_t0_s=0.249999; burst_start_s=-0.000000065; t_end_s=0.018436935; decision=trip time within the pass limit; trip_time_s=0.018437000; analysis_version=v3",5317_v3_real_20260817T143315Z,4787,59.50646897702245,170.85425,0.726718,42.713563,17.085425,-6.5e-08,detected_onset,0.249999,-6.5e-08,0.018436935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:03:52.096566+00:00,60.125663,0,-1.109684999999999,False,False,0
5471,4788,5317_v3_real_20260817T143315Z,2026-08-21T00:04:51.928368+00:00,342294.642493616,0.01402,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.028326; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=0.000000935; t0_source=detected_onset; record_after_t0_s=0.249999; burst_start_s=0.000000935; t_end_s=0.014020935; decision=trip time within the pass limit; trip_time_s=0.014020000; analysis_version=v3",5317_v3_real_20260817T143315Z,4788,60.15503782196902,166.83415,1.028326,41.708538,16.683415,9.35e-07,detected_onset,0.249999,9.35e-07,0.014020935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:04:51.928368+00:00,59.831802,0,-1.4035459999999986,False,False,0
5472,4789,5317_v3_real_20260817T143315Z,2026-08-21T00:05:52.576795+00:00,342354.504774113,0.012873,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.005851; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.008492565; t0_source=detected_onset; record_after_t0_s=0.258492; burst_start_s=-0.008492565; t_end_s=0.004380435; decision=trip time within the pass limit; trip_time_s=0.012873000; analysis_version=v3",5317_v3_real_20260817T143315Z,4789,59.86228049703641,166.83415,1.005851,41.708538,16.683415,-0.008492565,detected_onset,0.258492,-0.008492565,0.004380435,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:05:52.576795+00:00,60.648427,0,-0.5869210000000038,False,False,0
5473,4790,5317_v3_real_20260817T143315Z,2026-08-21T00:06:53.094401+00:00,342415.218220129,0.0230345,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.738433; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.002498065; t0_source=detected_onset; record_after_t0_s=0.252497; burst_start_s=-0.002498065; t_end_s=0.020536435; decision=trip time within the pass limit; trip_time_s=0.023034500; analysis_version=v3",5317_v3_real_20260817T143315Z,4790,60.71344601601595,170.85425,0.738433,42.713563,17.085425,-0.002498065,detected_onset,0.252497,-0.002498065,0.020536435,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:06:53.094401+00:00,60.517606,0,-0.7177420000000012,False,False,0
5474,4791,5317_v3_real_20260817T143315Z,2026-08-21T00:07:54.219975+00:00,342475.649916939,0.0160675,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.029927; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.000000565; t0_source=detected_onset; record_after_t0_s=0.250000; burst_start_s=-0.000000565; t_end_s=0.016066935; decision=trip time within the pass limit; trip_time_s=0.016067500; analysis_version=v3",5317_v3_real_20260817T143315Z,4791,60.4316968099447,166.83415,1.029927,41.708538,16.683415,-5.65e-07,detected_onset,0.25,-5.65e-07,0.016066935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:07:54.219975+00:00,61.125574,0,-0.10977400000000159,False,False,0
5475,4792,5317_v3_real_20260817T143315Z,2026-08-21T00:08:56.311060+00:00,342536.778600981,0.011548,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.766399; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.005185565; t0_source=detected_onset; record_after_t0_s=0.255185; burst_start_s=-0.005185565; t_end_s=0.006362435; decision=trip time within the pass limit; trip_time_s=0.011548000; analysis_version=v3",5317_v3_real_20260817T143315Z,4792,61.12868404202163,168.8442,0.766399,42.21105,16.88442,-0.005185565,detected_onset,0.255185,-0.005185565,0.006362435,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:08:56.311060+00:00,62.091085,0,0.8557369999999977,False,False,0
5476,4793,5317_v3_real_20260817T143315Z,2026-08-21T00:09:58.460415+00:00,342598.901519391,0.0167429999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.869083; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.000156065; t0_source=detected_onset; record_after_t0_s=0.250155; burst_start_s=-0.000156065; t_end_s=0.016586935; decision=trip time within the pass limit; trip_time_s=0.016743000; analysis_version=v3",5317_v3_real_20260817T143315Z,4793,62.12291840999387,170.85425,0.869083,42.713563,17.085425,-0.000156065,detected_onset,0.250155,-0.000156065,0.016586935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:09:58.460415+00:00,62.149355,0,0.914006999999998,False,False,0
5477,4794,5317_v3_real_20260817T143315Z,2026-08-21T00:11:00.502651+00:00,342661.114314744,0.0119094999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.767002; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.005588065; t0_source=detected_onset; record_after_t0_s=0.255587; burst_start_s=-0.005588065; t_end_s=0.006321435; decision=trip time within the pass limit; trip_time_s=0.011909500; analysis_version=v3",5317_v3_real_20260817T143315Z,4794,62.21279535302892,168.8442,0.767002,42.21105,16.88442,-0.005588065,detected_onset,0.255587,-0.005588065,0.006321435,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:11:00.502651+00:00,62.042236,0,0.8068880000000007,False,False,0
5478,4795,5317_v3_real_20260817T143315Z,2026-08-21T00:12:02.610626+00:00,342723.093247674,0.012018,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.027477; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.007125065; t0_source=detected_onset; record_after_t0_s=0.257124; burst_start_s=-0.007125065; t_end_s=0.004892935; decision=trip time within the pass limit; trip_time_s=0.012018000; analysis_version=v3",5317_v3_real_20260817T143315Z,4795,61.978932929981966,166.83415,1.027477,41.708538,16.683415,-0.007125065,detected_onset,0.257124,-0.007125065,0.004892935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:12:02.610626+00:00,62.107975,0,0.8726270000000014,False,False,0
5479,4796,5317_v3_real_20260817T143315Z,2026-08-21T00:13:04.773964+00:00,342785.201615724,0.0143575,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.002568; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.000000565; t0_source=detected_onset; record_after_t0_s=0.250000; burst_start_s=-0.000000565; t_end_s=0.014356935; decision=trip time within the pass limit; trip_time_s=0.014357500; analysis_version=v3",5317_v3_real_20260817T143315Z,4796,62.108368050016,166.83415,1.002568,41.708538,16.683415,-5.65e-07,detected_onset,0.25,-5.65e-07,0.014356935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:13:04.773964+00:00,62.163338,0,0.9279900000000012,False,False,0
5480,4797,5317_v3_real_20260817T143315Z,2026-08-21T00:14:06.362591+00:00,342847.340778354,0.012758,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.026155; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.008354565; t0_source=detected_onset; record_after_t0_s=0.258354; burst_start_s=-0.008354565; t_end_s=0.004403435; decision=trip time within the pass limit; trip_time_s=0.012758000; analysis_version=v3",5317_v3_real_20260817T143315Z,4797,62.13916262995917,166.83415,1.026155,41.708538,16.683415,-0.008354565,detected_onset,0.258354,-0.008354565,0.004403435,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:14:06.362591+00:00,61.588627,0,0.35327900000000056,False,False,0
5481,4798,5317_v3_real_20260817T143315Z,2026-08-21T00:15:08.111614+00:00,342908.950532213,0.0214329999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.795289; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.001471065; t0_source=detected_onset; record_after_t0_s=0.251470; burst_start_s=-0.001471065; t_end_s=0.019961935; decision=trip time within the pass limit; trip_time_s=0.021433000; analysis_version=v3",5317_v3_real_20260817T143315Z,4798,61.60975385905476,170.85425,0.795289,42.713563,17.085425,-0.001471065,detected_onset,0.25147,-0.001471065,0.019961935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:15:08.111614+00:00,61.749023,0,0.5136749999999992,False,False,0
5482,4799,5317_v3_real_20260817T143315Z,2026-08-21T00:16:10.776227+00:00,342970.670996528,0.013593,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=0.986823; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=0.000001435; t0_source=detected_onset; record_after_t0_s=0.249998; burst_start_s=0.000001435; t_end_s=0.013594435; decision=trip time within the pass limit; trip_time_s=0.013593000; analysis_version=v3",5317_v3_real_20260817T143315Z,4799,61.72046431497438,166.83415,0.986823,41.708538,16.683415,1.435e-06,detected_onset,0.249998,1.435e-06,0.013594435,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:16:10.776227+00:00,62.664613,0,1.429265000000001,False,False,0
5483,4800,5317_v3_real_20260817T143315Z,2026-08-21T00:17:11.976913+00:00,343033.54084424,0.016808,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=172.864300; noise_sigma_v=0.838360; on_threshold_v=43.216075; off_threshold_v=17.286430; t0_s=-0.000167565; t0_source=detected_onset; record_after_t0_s=0.250167; burst_start_s=-0.000167565; t_end_s=0.016640435; decision=trip time within the pass limit; trip_time_s=0.016808000; analysis_version=v3",5317_v3_real_20260817T143315Z,4800,62.86984771199059,172.8643,0.83836,43.216075,17.28643,-0.000167565,detected_onset,0.250167,-0.000167565,0.016640435,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:17:11.976913+00:00,61.200686,0,-0.03466200000000441,False,False,0
5484,4801,5317_v3_real_20260817T143315Z,2026-08-21T00:18:12.130324+00:00,343094.529412106,0.0176529999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.752859; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=0.000047935; t0_source=detected_onset; record_after_t0_s=0.249951; burst_start_s=0.000047935; t_end_s=0.017700935; decision=trip time within the pass limit; trip_time_s=0.017653000; analysis_version=v3",5317_v3_real_20260817T143315Z,4801,60.98856786603574,170.85425,0.752859,42.713563,17.085425,4.7935e-05,detected_onset,0.249951,4.7935e-05,0.017700935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:18:12.130324+00:00,60.153411,0,-1.0819370000000035,False,False,0
5485,4802,5317_v3_real_20260817T143315Z,2026-08-21T00:19:11.834197+00:00,343154.718706808,0.0115559999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.730279; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.005287065; t0_source=detected_onset; record_after_t0_s=0.255286; burst_start_s=-0.005287065; t_end_s=0.006268935; decision=trip time within the pass limit; trip_time_s=0.011556000; analysis_version=v3",5317_v3_real_20260817T143315Z,4802,60.18929470196599,168.8442,0.730279,42.21105,16.88442,-0.005287065,detected_onset,0.255286,-0.005287065,0.006268935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:19:11.834197+00:00,59.703873,0,-1.5314750000000004,False,False,0
5486,4803,5317_v3_real_20260817T143315Z,2026-08-21T00:20:15.131418+00:00,343214.383595152,0.015873,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=1.015249; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=0.000037935; t0_source=detected_onset; record_after_t0_s=0.249962; burst_start_s=0.000037935; t_end_s=0.015910935; decision=trip time within the pass limit; trip_time_s=0.015873000; analysis_version=v3",5317_v3_real_20260817T143315Z,4803,59.66488834400661,168.8442,1.015249,42.21105,16.88442,3.7935e-05,detected_onset,0.249962,3.7935e-05,0.015910935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:20:15.131418+00:00,63.297221,0,2.0618729999999985,False,False,0
5487,4804,5317_v3_real_20260817T143315Z,2026-08-21T00:21:15.274908+00:00,343277.810674514,0.0184794999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.693818; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.000000565; t0_source=detected_onset; record_after_t0_s=0.250000; burst_start_s=-0.000000565; t_end_s=0.018478935; decision=trip time within the pass limit; trip_time_s=0.018479500; analysis_version=v3",5317_v3_real_20260817T143315Z,4804,63.42707936197985,170.85425,0.693818,42.713563,17.085425,-5.65e-07,detected_onset,0.25,-5.65e-07,0.018478935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:21:15.274908+00:00,60.14349,0,-1.091858000000002,False,False,0
5488,4805,5317_v3_real_20260817T143315Z,2026-08-21T00:22:14.417182+00:00,343337.926825487,0.0128179999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=0.998740; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.008430565; t0_source=detected_onset; record_after_t0_s=0.258430; burst_start_s=-0.008430565; t_end_s=0.004387435; decision=trip time within the pass limit; trip_time_s=0.012818000; analysis_version=v3",5317_v3_real_20260817T143315Z,4805,60.116150973015465,166.83415,0.99874,41.708538,16.683415,-0.008430565,detected_onset,0.25843,-0.008430565,0.004387435,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:22:14.417182+00:00,59.142274,0,-2.0930740000000014,False,False,0
5489,4806,5317_v3_real_20260817T143315Z,2026-08-21T00:23:15.275627+00:00,343396.944553335,0.0120264999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.025108; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.006923565; t0_source=detected_onset; record_after_t0_s=0.256923; burst_start_s=-0.006923565; t_end_s=0.005102935; decision=trip time within the pass limit; trip_time_s=0.012026500; analysis_version=v3",5317_v3_real_20260817T143315Z,4806,59.01772784802597,166.83415,1.025108,41.708538,16.683415,-0.006923565,detected_onset,0.256923,-0.006923565,0.005102935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:23:15.275627+00:00,60.858445,0,-0.37690299999999866,False,False,0
5490,4807,5317_v3_real_20260817T143315Z,2026-08-21T00:24:19.042179+00:00,343457.853269729,0.012123,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.019567; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.007262065; t0_source=detected_onset; record_after_t0_s=0.257262; burst_start_s=-0.007262065; t_end_s=0.004860935; decision=trip time within the pass limit; trip_time_s=0.012123000; analysis_version=v3",5317_v3_real_20260817T143315Z,4807,60.90871639398392,166.83415,1.019567,41.708538,16.683415,-0.007262065,detected_onset,0.257262,-0.007262065,0.004860935,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:24:19.042179+00:00,63.766552,0,2.5312039999999953,False,False,0
5491,4808,5317_v3_real_20260817T143315Z,2026-08-21T00:25:16.661175+00:00,343521.627397773,0.0120445,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.024240; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.006819065; t0_source=detected_onset; record_after_t0_s=0.256819; burst_start_s=-0.006819065; t_end_s=0.005225435; decision=trip time within the pass limit; trip_time_s=0.012044500; analysis_version=v3",5317_v3_real_20260817T143315Z,4808,63.7741280439659,166.83415,1.02424,41.708538,16.683415,-0.006819065,detected_onset,0.256819,-0.006819065,0.005225435,trip time within the pass limit,,True,True,True,True,True,True,2026-08-21 00:25:16.661175+00:00,57.618996,0,-3.616351999999999,False,False,0
