global_cycle_index,cycle_index,run_id,utc_timestamp,monotonic_start,trip_time_s,verdict,analysis_version,led_state_at_gate,degraded_flags,notes,source_run,source_cycle_index,delta_monotonic_s
5941,5258,5317_v3_real_20260817T143315Z,2026-08-21T08:05:52.541978+00:00,371152.811144365,0.0158885,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=1.008642; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.000000565; t0_source=detected_onset; record_after_t0_s=0.250000; burst_start_s=-0.000000565; t_end_s=0.015887935; decision=trip time within the pass limit; trip_time_s=0.015888500; analysis_version=v3",5317_v3_real_20260817T143315Z,5258,60.66414516197983
5942,5259,5317_v3_real_20260817T143315Z,2026-08-21T08:06:56.635291+00:00,371215.121595544,0.0153605,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=0.990598; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.000000065; t0_source=detected_onset; record_after_t0_s=0.249999; burst_start_s=-0.000000065; t_end_s=0.015360435; decision=trip time within the pass limit; trip_time_s=0.015360500; analysis_version=v3",5317_v3_real_20260817T143315Z,5259,62.31045117898611
5943,5260,5317_v3_real_20260817T143315Z,2026-08-21T08:07:58.054563+00:00,371279.221318852,0.0120545,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=1.013509; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.006687565; t0_source=detected_onset; record_after_t0_s=0.256687; burst_start_s=-0.006687565; t_end_s=0.005366935; decision=trip time within the pass limit; trip_time_s=0.012054500; analysis_version=v3",5317_v3_real_20260817T143315Z,5260,64.09972330799792
5944,5261,5317_v3_real_20260817T143315Z,2026-08-21T08:09:00.988343+00:00,371340.627870219,0.0116959999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.906283; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.006090565; t0_source=detected_onset; record_after_t0_s=0.256090; burst_start_s=-0.006090565; t_end_s=0.005605435; decision=trip time within the pass limit; trip_time_s=0.011696000; analysis_version=v3",5317_v3_real_20260817T143315Z,5261,61.406551367021166
5945,5262,5317_v3_real_20260817T143315Z,2026-08-21T08:10:01.087074+00:00,371403.581638807,0.0118565,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.721560; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.004797065; t0_source=detected_onset; record_after_t0_s=0.254796; burst_start_s=-0.004797065; t_end_s=0.007059435; decision=trip time within the pass limit; trip_time_s=0.011856500; analysis_version=v3",5317_v3_real_20260817T143315Z,5262,62.953768588020466
5946,5263,5317_v3_real_20260817T143315Z,2026-08-21T08:11:03.113514+00:00,371463.730645097,0.02381,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.716879; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.003387565; t0_source=detected_onset; record_after_t0_s=0.253387; burst_start_s=-0.003387565; t_end_s=0.020422435; decision=trip time within the pass limit; trip_time_s=0.023810000; analysis_version=v3",5317_v3_real_20260817T143315Z,5263,60.14900628995383
5947,5264,5317_v3_real_20260817T143315Z,2026-08-21T08:12:03.250877+00:00,371525.694861084,0.012126,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=0.974340; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.007614565; t0_source=detected_onset; record_after_t0_s=0.257614; burst_start_s=-0.007614565; t_end_s=0.004511435; decision=trip time within the pass limit; trip_time_s=0.012126000; analysis_version=v3",5317_v3_real_20260817T143315Z,5264,61.96421598701272
5948,5265,5317_v3_real_20260817T143315Z,2026-08-21T08:13:03.227656+00:00,371585.870376542,0.02465,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.714031; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.003873065; t0_source=detected_onset; record_after_t0_s=0.253873; burst_start_s=-0.003873065; t_end_s=0.020776935; decision=trip time within the pass limit; trip_time_s=0.024650000; analysis_version=v3",5317_v3_real_20260817T143315Z,5265,60.175515457987785
5949,5266,5317_v3_real_20260817T143315Z,2026-08-21T08:14:03.111120+00:00,371645.807909358,0.0156299999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.981380; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.000000565; t0_source=detected_onset; record_after_t0_s=0.250000; burst_start_s=-0.000000565; t_end_s=0.015629435; decision=trip time within the pass limit; trip_time_s=0.015630000; analysis_version=v3",5317_v3_real_20260817T143315Z,5266,59.93753281602403
5950,5267,5317_v3_real_20260817T143315Z,2026-08-21T08:15:05.501358+00:00,371705.660191545,0.022562,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=172.864300; noise_sigma_v=0.716304; on_threshold_v=43.216075; off_threshold_v=17.286430; t0_s=-0.002408565; t0_source=detected_onset; record_after_t0_s=0.252408; burst_start_s=-0.002408565; t_end_s=0.020153435; decision=trip time within the pass limit; trip_time_s=0.022562000; analysis_version=v3",5317_v3_real_20260817T143315Z,5267,59.852282186970115
5951,5268,5317_v3_real_20260817T143315Z,2026-08-21T08:16:08.575703+00:00,371768.019207428,0.0127089999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.008402; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.008331065; t0_source=detected_onset; record_after_t0_s=0.258331; burst_start_s=-0.008331065; t_end_s=0.004377935; decision=trip time within the pass limit; trip_time_s=0.012709000; analysis_version=v3",5317_v3_real_20260817T143315Z,5268,62.35901588300476
5952,5269,5317_v3_real_20260817T143315Z,2026-08-21T08:17:09.545654+00:00,371831.159520242,0.0247459999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.722992; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.004062565; t0_source=detected_onset; record_after_t0_s=0.254062; burst_start_s=-0.004062565; t_end_s=0.020683435; decision=trip time within the pass limit; trip_time_s=0.024746000; analysis_version=v3",5317_v3_real_20260817T143315Z,5269,63.140312814037316
5953,5270,5317_v3_real_20260817T143315Z,2026-08-21T08:18:09.248232+00:00,371892.083190869,0.011364,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.739605; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.005144065; t0_source=detected_onset; record_after_t0_s=0.255143; burst_start_s=-0.005144065; t_end_s=0.006219935; decision=trip time within the pass limit; trip_time_s=0.011364000; analysis_version=v3",5317_v3_real_20260817T143315Z,5270,60.92367062700214
5954,5271,5317_v3_real_20260817T143315Z,2026-08-21T08:19:12.216386+00:00,371951.816915033,0.0150705,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.003486; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=0.000008435; t0_source=detected_onset; record_after_t0_s=0.249991; burst_start_s=0.000008435; t_end_s=0.015078935; decision=trip time within the pass limit; trip_time_s=0.015070500; analysis_version=v3",5317_v3_real_20260817T143315Z,5271,59.7337241639616
5955,5272,5317_v3_real_20260817T143315Z,2026-08-21T08:20:12.807484+00:00,372014.771004835,0.0124395,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.012528; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.008036065; t0_source=detected_onset; record_after_t0_s=0.258035; burst_start_s=-0.008036065; t_end_s=0.004403435; decision=trip time within the pass limit; trip_time_s=0.012439500; analysis_version=v3",5317_v3_real_20260817T143315Z,5272,62.954089802049566
5956,5273,5317_v3_real_20260817T143315Z,2026-08-21T08:21:14.498533+00:00,372075.387489074,0.0159294999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.991041; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=0.000042935; t0_source=detected_onset; record_after_t0_s=0.249956; burst_start_s=0.000042935; t_end_s=0.015972435; decision=trip time within the pass limit; trip_time_s=0.015929500; analysis_version=v3",5317_v3_real_20260817T143315Z,5273,60.616484238998964
5957,5274,5317_v3_real_20260817T143315Z,2026-08-21T08:22:16.643214+00:00,372137.078222024,0.011214,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.730110; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.005073565; t0_source=detected_onset; record_after_t0_s=0.255073; burst_start_s=-0.005073565; t_end_s=0.006140435; decision=trip time within the pass limit; trip_time_s=0.011214000; analysis_version=v3",5317_v3_real_20260817T143315Z,5274,61.690732949995436
5958,5275,5317_v3_real_20260817T143315Z,2026-08-21T08:23:19.009804+00:00,372199.225619494,0.017071,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=172.864300; noise_sigma_v=0.851347; on_threshold_v=43.216075; off_threshold_v=17.286430; t0_s=-0.000438565; t0_source=detected_onset; record_after_t0_s=0.250438; burst_start_s=-0.000438565; t_end_s=0.016632435; decision=trip time within the pass limit; trip_time_s=0.017071000; analysis_version=v3",5317_v3_real_20260817T143315Z,5275,62.147397469962016
5959,5276,5317_v3_real_20260817T143315Z,2026-08-21T08:24:20.245707+00:00,372261.600260212,0.0164075,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.850812; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.000000565; t0_source=detected_onset; record_after_t0_s=0.250000; burst_start_s=-0.000000565; t_end_s=0.016406935; decision=trip time within the pass limit; trip_time_s=0.016407500; analysis_version=v3",5317_v3_real_20260817T143315Z,5276,62.37464071804425
5960,5277,5317_v3_real_20260817T143315Z,2026-08-21T08:25:21.105628+00:00,372322.799133787,0.0173494999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=172.864300; noise_sigma_v=0.833447; on_threshold_v=43.216075; off_threshold_v=17.286430; t0_s=-0.000662065; t0_source=detected_onset; record_after_t0_s=0.250661; burst_start_s=-0.000662065; t_end_s=0.016687435; decision=trip time within the pass limit; trip_time_s=0.017349500; analysis_version=v3",5317_v3_real_20260817T143315Z,5277,61.19887357496191
5961,5278,5317_v3_real_20260817T143315Z,2026-08-21T08:26:20.903498+00:00,372383.657940736,0.0167559999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=172.864300; noise_sigma_v=0.837635; on_threshold_v=43.216075; off_threshold_v=17.286430; t0_s=-0.000137565; t0_source=detected_onset; record_after_t0_s=0.250137; burst_start_s=-0.000137565; t_end_s=0.016618435; decision=trip time within the pass limit; trip_time_s=0.016756000; analysis_version=v3",5317_v3_real_20260817T143315Z,5278,60.858806948992424
5962,5279,5317_v3_real_20260817T143315Z,2026-08-21T08:27:20.340167+00:00,372443.390151454,0.017468,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=172.864300; noise_sigma_v=0.850667; on_threshold_v=43.216075; off_threshold_v=17.286430; t0_s=-0.000818065; t0_source=detected_onset; record_after_t0_s=0.250818; burst_start_s=-0.000818065; t_end_s=0.016649935; decision=trip time within the pass limit; trip_time_s=0.017468000; analysis_version=v3",5317_v3_real_20260817T143315Z,5279,59.732210718037095
5963,5280,5317_v3_real_20260817T143315Z,2026-08-21T08:28:22.814966+00:00,372502.883576561,0.0251689999999999,FAIL,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.796490; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.004295565; t0_source=detected_onset; record_after_t0_s=0.254295; burst_start_s=-0.004295565; t_end_s=0.020873435; decision=trip time between the pass limit and the no-trip limit; trip_time_s=0.025169000; analysis_version=v3",5317_v3_real_20260817T143315Z,5280,59.493425106978975
5964,5281,5317_v3_real_20260817T143315Z,2026-08-21T08:29:25.108309+00:00,372565.470757862,0.0122415,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.012385; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.007760565; t0_source=detected_onset; record_after_t0_s=0.257760; burst_start_s=-0.007760565; t_end_s=0.004480935; decision=trip time within the pass limit; trip_time_s=0.012241500; analysis_version=v3",5317_v3_real_20260817T143315Z,5281,62.58718130097259
5965,5282,5317_v3_real_20260817T143315Z,2026-08-21T08:30:28.239350+00:00,372627.665919737,0.0113829999999999,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.728452; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.004614065; t0_source=detected_onset; record_after_t0_s=0.254613; burst_start_s=-0.004614065; t_end_s=0.006768935; decision=trip time within the pass limit; trip_time_s=0.011383000; analysis_version=v3",5317_v3_real_20260817T143315Z,5282,62.195161875046324
5966,5283,5317_v3_real_20260817T143315Z,2026-08-21T08:31:29.917781+00:00,372690.748283321,0.0234505,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=170.854250; noise_sigma_v=0.735241; on_threshold_v=42.713563; off_threshold_v=17.085425; t0_s=-0.003351065; t0_source=detected_onset; record_after_t0_s=0.253351; burst_start_s=-0.003351065; t_end_s=0.020099435; decision=trip time within the pass limit; trip_time_s=0.023450500; analysis_version=v3",5317_v3_real_20260817T143315Z,5283,63.08236358396243
5967,5284,5317_v3_real_20260817T143315Z,2026-08-21T08:32:28.552865+00:00,372752.487017886,0.0122305,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=166.834150; noise_sigma_v=1.029810; on_threshold_v=41.708538; off_threshold_v=16.683415; t0_s=-0.007645565; t0_source=detected_onset; record_after_t0_s=0.257645; burst_start_s=-0.007645565; t_end_s=0.004584935; decision=trip time within the pass limit; trip_time_s=0.012230500; analysis_version=v3",5317_v3_real_20260817T143315Z,5284,61.738734565034974
5968,5285,5317_v3_real_20260817T143315Z,2026-08-21T08:33:29.610068+00:00,372811.103279154,0.024734,PASS,v3,CHARGING,,"endpoints=v3 endpoints: as v2, except detected-onset refinement below on_threshold must also be confirmed against the raw samples themselves (a short sustained run above the residual floor), not the forward-looking leading envelope alone. Fixes a v2 defect: a single noisy or quantization-limited sample crossing the residual floor could drag the refined onset back to an unrelated point in the pre-trigger record, because the leading envelope cannot distinguish an isolated sample from genuine sustained conduction within one envelope window. v1 and v2 results already recorded under those versions remain exactly as computed and are not retroactively corrected; replay under v3 to get the corrected number for a given waveform. trip_time_s = t_end - t0.; ref_amplitude_v=168.844200; noise_sigma_v=0.722302; on_threshold_v=42.211050; off_threshold_v=16.884420; t0_s=-0.003939565; t0_source=detected_onset; record_after_t0_s=0.253939; burst_start_s=-0.003939565; t_end_s=0.020794435; decision=trip time within the pass limit; trip_time_s=0.024734000; analysis_version=v3",5317_v3_real_20260817T143315Z,5285,58.61626126797637
